"OpenCRVS_ID","Type","English_name","Bengali_name","Bureau_of_Statistics_ID","Map_data_exists","OISF_A2I_Reference","Rural_or_Urban","Estimated_Male_Population","Estimated_Female_Population","Estimated_number_of_male_children_aged_10_years","Estimated_number_of_female_children_aged_10_years","Estimated_number_of_male_children_aged_9_years","Estimated_number_of_female_children_aged_9_years","Estimated_number_of_male_children_aged_8_years","Estimated_number_of_female_children_aged_8_years","Estimated_number_of_male_children_aged_7_years","Estimated_number_of_female_children_aged_7_years","Estimated_number_of_male_children_aged_6_years","Estimated_number_of_female_children_aged_6_years","Estimated_number_of_male_children_aged_5_years","Estimated_number_of_female_children_aged_5_years","Estimated_number_of_male_children_aged_4_years","Estimated_number_of_female_children_aged_4_years","Estimated_number_of_male_children_aged_3_years","Estimated_number_of_female_children_aged_3_years","Estimated_number_of_male_children_aged_2_years","Estimated_number_of_female_children_aged_2_years","Estimated_number_of_male_children_aged_1_years","Estimated_number_of_female_children_aged_1_years","Estimated_number_of_male_children_aged_under_6_months","Estimated_number_of_female_children_aged_under_6_months"
"d0eabb4f-a437-434c-90d2-fc8ed11658e9","Upazila","PAIKGACHHA","পাইকগাছা ","301",false,"division=4&district=39&upazila=301","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0455c411-f154-443b-929e-d03f886008a8","Upazila","PHULTALA","ফুলতলা ","302",false,"division=4&district=39&upazila=302","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b1d4683c-0044-4c26-a2fb-a011c063e7c4","Upazila","RUPSA","রূপসা ","303",false,"division=4&district=39&upazila=303","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53bb30a4-4671-4ce9-8957-b6adbfe103c6","Upazila","TEROKHADA","তেরখাদা ","304",false,"division=4&district=39&upazila=304","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c46a033-2b73-407d-a033-1a122d256c6f","Upazila","DHEGHOLIA","দিঘলিয়া","305",false,"division=4&district=39&upazila=305","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0b0fa119-6b5d-421f-8d65-5d7e601f5f67","Upazila","BHERAMARA","ভেড়ামারা ","306",false,"division=4&district=40&upazila=306","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20ae3654-4696-4822-93c3-77b28d3c7786","Upazila","DAULATPUR","দৌলতপুর ","307",false,"division=4&district=40&upazila=307","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23dbaa0e-c4cd-4018-921b-42a208025fec","Upazila","KHOKSA","খোকসা","308",false,"division=4&district=40&upazila=308","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443e2cf6-90b2-4ffb-bf06-66b43aa33c6e","Upazila","KUMARKHALI","কুমারখালী ","309",false,"division=4&district=40&upazila=309","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8526c139-7df3-42d5-b65b-0405ae36663d","Upazila","KUSHTIA SADAR","কুষ্টিয়া সদর ","310",false,"division=4&district=40&upazila=310","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aea44294-7b0a-4031-a03e-13a8e3715f3b","Upazila","MIRPUR","মিরপুর ","311",false,"division=4&district=40&upazila=311","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8edd6324-3e3c-48af-a27b-dfef34e2b534","Upazila","MAGURA SADAR","মাগুরা সদর ","312",false,"division=4&district=41&upazila=312","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5a06557-2b67-41f1-b310-d1ce9d9eca57","Upazila","MOHAMMADPUR","মহম্মদপুর ","313",false,"division=4&district=41&upazila=313","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87c83ea1-ea8e-46fe-be5d-5f351a95fa18","Upazila","SHALIKHA","শালিখা ","314",false,"division=4&district=41&upazila=314","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a9c3c28-a5fc-4e8b-b27d-897a316dfc34","Upazila","SREEPUR","শ্রীপুর ","315",false,"division=4&district=41&upazila=315","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29fcdceb-fa78-41a5-923e-74202b9aaf27","Upazila","GANGNI","গাংনী ","316",false,"division=4&district=42&upazila=316","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90fdd2e7-ffb8-4140-a315-57cbadb71885","Upazila","MUJIB NAGAR","মুজিবনগর ","317",false,"division=4&district=42&upazila=317","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665c54a0-0d46-4d41-aef8-77410d3fc215","Upazila","MEHERPUR SADAR","মেহেরপুর সদর","318",false,"division=4&district=42&upazila=318","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b6f740d2-83d2-4882-a2f1-75e201f726d4","Upazila","KALIA","কালিয়া","319",false,"division=4&district=43&upazila=319","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a78c6ce-46fb-46ed-8e59-3dae79cddbd4","Upazila","LOHAGARA","লোহাগড়া","320",false,"division=4&district=43&upazila=320","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e18409a-a497-42fc-a8df-665474c4024b","Upazila","NARAIL SADAR","নড়াইল সদর ","321",false,"division=4&district=43&upazila=321","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99cb556f-b209-4e5a-9ca9-23233c934168","Upazila","ASSASUNI","আশাশুনি ","322",false,"division=4&district=44&upazila=322","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83b86e41-d60d-42da-91c5-a9d9a33f374f","Upazila","DEBHATA","দেবহাটা ","323",false,"division=4&district=44&upazila=323","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a4b38739-dff6-4866-93dd-4374f3eb74f0","Upazila","KALAROA","কলারোয়া ","324",false,"division=4&district=44&upazila=324","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318f1749-72e4-49b9-91df-a80c1172f762","Upazila","KALIGANJ","কালিগঞ্জ ","325",false,"division=4&district=44&upazila=325","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c97853a-31fb-468f-a8a5-f33dc3355f88","Upazila","SATKHIRA SADAR","সাতক্ষীরা সদর","326",false,"division=4&district=44&upazila=326","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5fd15720-119c-4f5f-9213-263f7a3cbe01","Upazila","SHYAMNAGAR","শ্যামনগর ","327",false,"division=4&district=44&upazila=327","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96e46641-20ef-4708-9064-327f95ea3c3c","Upazila","TALA","তালা ","328",false,"division=4&district=44&upazila=328","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
