"OpenCRVS_ID","Type","English_name","Bengali_name","Bureau_of_Statistics_ID","Map_data_exists","OISF_A2I_Reference","Rural_or_Urban","Estimated_Male_Population","Estimated_Female_Population","Estimated_number_of_male_children_aged_10_years","Estimated_number_of_female_children_aged_10_years","Estimated_number_of_male_children_aged_9_years","Estimated_number_of_female_children_aged_9_years","Estimated_number_of_male_children_aged_8_years","Estimated_number_of_female_children_aged_8_years","Estimated_number_of_male_children_aged_7_years","Estimated_number_of_female_children_aged_7_years","Estimated_number_of_male_children_aged_6_years","Estimated_number_of_female_children_aged_6_years","Estimated_number_of_male_children_aged_5_years","Estimated_number_of_female_children_aged_5_years","Estimated_number_of_male_children_aged_4_years","Estimated_number_of_female_children_aged_4_years","Estimated_number_of_male_children_aged_3_years","Estimated_number_of_female_children_aged_3_years","Estimated_number_of_male_children_aged_2_years","Estimated_number_of_female_children_aged_2_years","Estimated_number_of_male_children_aged_1_years","Estimated_number_of_female_children_aged_1_years","Estimated_number_of_male_children_aged_under_6_months","Estimated_number_of_female_children_aged_under_6_months"
"55aabdf7-5983-4864-a38b-fe9cbd546e6c","Union","BOGRA CANTONMENT","বগুড়া সেনানিবাস","18",false,"division=5&district=45&upazila=330&union=18","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0fa4f338-6c04-4774-8bba-fce7e88cf0f0","Union","BHANDARBARI","ভান্ডারবাড়ী","19",false,"division=5&district=45&upazila=331&union=19","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91b4e12b-18b8-4b69-a744-900324d3c752","Union","CHAUKIBARI","চৌকিবাড়ি","20",false,"division=5&district=45&upazila=331&union=20","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e08a8036-c58a-411c-aab8-b20ed18d8147","Union","CHIKASHI","চিকাশী","21",false,"division=5&district=45&upazila=331&union=21","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34e082ee-2fdf-4b02-97c5-cdcbfc23fa11","Union","DHUNAT","ধুনট","22",false,"division=5&district=45&upazila=331&union=22","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664459b0-c5b2-4d69-8be8-54e89fd42552","Union","ELANGI","এলাঙ্গী","23",false,"division=5&district=45&upazila=331&union=23","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03960136-5d9c-4c2b-a20d-968a1764d371","Union","GOPALNAGAR","গোপালনগর","24",false,"division=5&district=45&upazila=331&union=24","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f4208682-0268-4a93-9f0f-376fa98530cf","Union","GOSAINBARI","গোসাইবাড়ী","25",false,"division=5&district=45&upazila=331&union=25","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d8080926-eb76-47cc-b0e2-1aa68bebfdd5","Union","KALER PARA","কলেরপাড়া","26",false,"division=5&district=45&upazila=331&union=26","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47d46710-d694-417c-ad96-f5f56808650a","Union","MATHURAPUR","মখুরপুর","27",false,"division=5&district=45&upazila=331&union=27","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68480e9a-07d8-4689-bb10-b4574c8bda5f","Union","NIMGACHHI","নিমগাছি","28",false,"division=5&district=45&upazila=331&union=28","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133f7b33-2aa8-4826-ae57-e777ee28e453","Union","CHAMRUL UNION","চামরুল","29",false,"division=5&district=45&upazila=332&union=29","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0db6efe0-0346-4a7a-a0d1-600a9d9e2948","Union","DHUPCHANCHIA","দুপচাচিঁয়া","30",false,"division=5&district=45&upazila=332&union=30","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dbf817f4-02c5-4192-855e-ac3d21ea9e6e","Union","GOBINDAPUR","গোবিন্দপুর","31",false,"division=5&district=45&upazila=332&union=31","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22ecd778-4f4b-48c3-a551-1c248947d1bf","Union","GUNAHAR","গুনাহার","32",false,"division=5&district=45&upazila=332&union=32","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8902aab2-3236-4e3e-8e6a-cee81fc5e994","Union","TALORA UNION","তালোড়া","33",false,"division=5&district=45&upazila=332&union=33","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f3d724fc-7962-43bb-9b5a-c5fb396f81f0","Union","ZIANAGAR","তালোড়া","34",false,"division=5&district=45&upazila=332&union=34","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
