statisticalID,name,partOf,code,physicalType,district,state
bG78MfXXQ1P,Katuba Health Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
R5fNdbV8Ofy,Lesa Wesu Private Clinic,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
sxbLjssCwuX,Luanshimba Rural Health Centre (Mkushi),Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
ICPSq36Yaz7,Masansa Rural Health Centre,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
kkBMEIuFZQO,Matuku Health Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
VMB2gcIj72c,Mayo Rural Health Centre,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
k959ALGopCI,Mikunku Rural Health centre,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
VAfKy4UPZsu,MilosoHealth Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
jDQGrAJjFaS,Mkushi District Hospital,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
yduJQzuya7p,Momboshi Health Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
ZYLQjBeDp89,Mulundu Health Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
i2qmaJHoFSf,Mulungwe Rural Health Centre,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
aQI5AQP7W6f,Munsakamba Health Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
W1aVX5v1sXy,Musofu Rural Health Centre,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
eY4gXLYyqIZ,Mutende Private Clinic,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
UBEkKvBdJKP,Nambo Rural Health Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
uWOSKxcRVSq,Nkolonga Farm Clinic,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
o8RTlFDXuRY,Nkolonga Health Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
YhvXdtgRoT2,Nkumbi Rural Health Centre,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
FiliOqx6O1E,Nshinso Rural Health Centre,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
qtshzi7ZvFK,Nyenje Health Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
TsdRUNdy1fF,Shaibila Health Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
KDOdhPFRgKQ,Tazara Health Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
rUjQgDrmAO4,Tusekelemo Rural Health Centre,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
o5UoZa8kJo6,Twatasha Health Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
YEtT1ha8W3g,Upper Lusemfwa Health Post,Location/kbRJIC4LHCT,HEALTH_FACILITY,Building,Mkushi District,Central Province
qsRFfihnmXL,Bulungu Urban Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
WkuMcFaLeg9,Chiwena Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
ZuI03pDhSYJ,Chunga Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
QADXTYk1jN8,Kabwanga Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
P4EsQzd5WOI,Kafwikamo Health Post,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
x858lpnvoQu,Kaindu Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
eh2cutyMlUW,Kalenda Zambia National ServiceRural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
kSRxg770XqL,Kamilambo Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
UEH1eKpHAwK,Kapepe Health Post,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
L3vBcw6C5vv,Kashinka Health Post,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
PFzASOCaB2w,Keezwa Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
Iok1I6ixfgW,Luili Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
VLm5UL9UOKr,Lungobe Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
q7Trt67CJVI,Lutale Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
FEjRGj4XXGY,Maimwene Health Post,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
puQoQeJLHfJ,Mpusu Health Post,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
rNEL3wzxjSB,Muchabi Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
VHABiFcmna8,Mulungushi Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
oyn0kRZZ76a,Mumbwa District Hospital,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
mSCStnphdF7,Mumbwa Prisons Health Post,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
WaMuh5lFs0p,Myooye Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
XJWcwAuTieX,Nakanjoli Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
F4VuInUx3sV,Nalubanda Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
Eg3badVLMfF,Nalusanga Health Post,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
Cp2BD4Istbk,Naluvwi Health Post,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
qE0NafLAaBo,Namabanga Health Post,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
kdf4bpiDCQo,Nambala Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
pwep586Nnwk,Nangoma Hospital Affiliated Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
a3Zz7q5yuy2,Nangoma Mission Hospital,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
r1W6e9oyTzy,Shimbizhi Health Post,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
Lhpd1oadH7V,Zambia Air Force Mumbwa Rural Health Centre,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
Or60PLLBT8z,Lubemba Health Post,Location/tbIRVsMQUdg,HEALTH_FACILITY,Building,Mumbwa District,Central Province
QsmXfiOjiLC,Chilwa Rural Health Centre,Location/ELt9FU92XZD,HEALTH_FACILITY,Building,Ngabwe District,Central Province
sK3Uzpw9Lu4,Mukubwe Rural Health Centre,Location/ELt9FU92XZD,HEALTH_FACILITY,Building,Ngabwe District,Central Province
SyZtv3iFkv8,Mumbachala Health Centre,Location/ELt9FU92XZD,HEALTH_FACILITY,Building,Ngabwe District,Central Province
PqKj2SBmANx,Ngabwe Rural Health Centre,Location/ELt9FU92XZD,HEALTH_FACILITY,Building,Ngabwe District,Central Province
qCBqQ6PO1ha,Nsengwa Rural Health Post,Location/ELt9FU92XZD,HEALTH_FACILITY,Building,Ngabwe District,Central Province
UaVontsrwxX,Chibale Rural Health Centre,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
yhzKfo3iCkU,Chibobo Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
JnVP2V0gU5y,Chisomo Rural Health Centre,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
AvCdnbFbJXh,Kabamba Rural Health Centre,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
JrfBNUhDubb,Kabundi Rural Health Centre,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
OYpWnmQCxsT,Kalela Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
W104fN0mZ3k,Kanona Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
fYWHFsOgtex,Kaseba Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
gbx5RGiTOGN,Kashishi Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
pNft2PHdbiK,Kunda Lumwanshya Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
t2zwTZlwB7A,Lumpampa Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
pY5v1sdZhUn,Lusiwasi Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
G2AlwmkPxlz,Mailo Rural Health Centre,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
jj2BGBj303i,Malcom Moffat Rural Health Centre,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
Gtjxr241WuQ,Masase Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
easAMakpWxz,Miswema Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
mbpJIjMaVmf,Mpepetwe Rural Health Centre,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
FnmJOVO4JGz,Mulilima Rural Health Centre,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
t7HJCpi4Y8x,Mutaa Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
ZMCLyafd4cY,Muzumani Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
TIqTuhBX5zn,Nchimishi Rural Health Centre,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
I6TZXSYRo3z,Ndabala Rural Health Centre,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
KIJgDeSFrlD,Serenje District Hospital,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
hO7sjLS2Tvl,Serenje Urban Clinic,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
yoD3eduqIzk,Sote Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
U0NoFt2id1a,Yoram Mwanje Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
mUYPSumzZLL,Zambia Compound Health Post,Location/n0CXsSP6Esm,HEALTH_FACILITY,Building,Serenje District,Central Province
NZYW2yIDEtI,Azatisa Clinic,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
J4Pfl0Qdjqs,Chimfunshi Rural Health Centre,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
IvVZzzqFbBW,Fitobaula Health Post,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
lvn0izPxxfM,Kakoso Urban Health Centre,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
wJB1iu9XciM,Kasumbalesa Urban Health Centre,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
BP0GzXND6Ts,Kawama Health Post,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
Hg1PxpOCe2r,Konkola 1 Urban Health Centre,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
mmnnnjAbM3K,Konkola 2 Urban Health Centre,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
eJ8kDmqYR70,Konkola 4 Urban Health Centre,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
yz9ythW6Cq7,Konkola 5 Urban Health Centre,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
xCkn8hjrAYp,Konkola Health Post,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
lj0sFzJLJ2w,Konkola Mine Private Hospital,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
rku2L3446oF,Lubengele Urban Health Centre,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
fL2ztnMBsnm,Nardmweka Urban Health Centre,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
s5WJcrUtWdt,Shaft 1 Urban Health Centre,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
zCkzDF4ZSIr,Shaft 3 Urban Health Centre,Location/sLIHwiFp41i,HEALTH_FACILITY,Building,Chililabombwe District,Copperbelt Province
yqRZ6dq0Q0u,Africa Medicare Services Limited,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
y1M5UMtrIQ5,Chawama Urban Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
XPzSyJMhsiD,Chingola Correctional Health Post,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
FEW2iqFY1qn,Chingola Municipal Council Urban Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
IfbdMdfthIb,Chiwempala Urban Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
L4Tx6ALsAyU,Ipafu Rural Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
zKDqhqfCCOV,Kabundi East Urban Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
P9LBjoERaEp,Kalilo Rural Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
LWrxSiDlLoG,Kasompe Urban Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
pegHkwctFMR,Katuba Health Post,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
PzutFHrOzJJ,Kawama Health Post,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
Li74DooM8gU,Kings Trust Health Post,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
LxYOGlY4R9u,LuaKapisha Mini Hospital,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
dYYOa53JWDj,Lulamba Health Post,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
ocULikcFVXC,Lulamba Urban Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
tm7SEqoLkiv,Lushishi Health Post,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
FmzbaGsTW3Y,Muchinshi Rural Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
IUYet2s32jZ,Musenga Health Post,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
k6gx2RdRtGr,Mutenda Rural Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
jQkh9p6iAzZ,Nchanga III Urban Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
pj0NIZffpzS,Nchanga II Urban Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
X003HHaZ45v,Nchanga I Urban Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
dPsdAwpfGLr,Nchanga North Referral Hospital,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
ykgfTE0iES5,Nchanga So Uth Hospital Affiliated Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
HkhzOHBLaKx,Nchanga So Uth Referral Hospital,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
zpc5ecUy0Qr,Nchanga Urban Health Centre,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
SLDZkmhCL3X,Shimulala Health Post,Location/y3gZjiNvEhh,HEALTH_FACILITY,Building,Chingola District,Copperbelt Province
UtKvpIO75c1,Chambishi Government Urban Health Centre,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
WWRm3moBQU2,Chambishi Mine Urban Health Centre,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
kTeJk9b6Cno,Chati Rural Health Centre,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
RkgZYUqhsfM,Chembe Health Post,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
meHNQO7s2HF,Chembe North Health Post,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
WuzHgb8nkOb,Chibote Health Post,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
xpe5BDgE6iI,Chibuluma Urban Health Centre,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
ekEfCy7hdwS,Denovan Health Post,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
eFuuNDE4Liv,Ichimpe Rural Health Centre,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
s1lvEQZ8IV4,Kalengwa So Uth Health Post,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
gYziJIvbSpY,Kalulushi General Hospital,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
E35oxeXZhRD,Kalulushi Government Urban Health Centre,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
e4bL9U3K722,Kalulushi Main Urban Health Centre,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
PHcxqhBH1Nx,Kalulushi Township Urban Health Centre,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
Ts0fyrSpCC8,Kite Rural Health Centre,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
OZQ124GHAAh,Lukoshi Rural Health Centre,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
PEwNFCpmV46,Mindolo Training Farms Urban Health Centre,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
wtL8omoOVUP,Misenga Health Post,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
eFohoytWJiD,Musakashi Health Post,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
Lc1xJS6oyDQ,Plantsite Chambishi Health Post,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
Fk8AZDzWrNt,Sitwe Health Post,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
Crva6IJar6n,Twaiteka Zambia Compound Health Post,Location/d9vCXNPwvvL,HEALTH_FACILITY,Building,Kalulushi District,Copperbelt Province
a7jVXrk6Uee,BeatriMemorial Medical Centre,Location/b2Cgyi4BuiO,HEALTH_FACILITY,Building,Kitwe District,Copperbelt Province
cst4eAATflX,Buchi Main Urban Health Centre,Location/b2Cgyi4BuiO,HEALTH_FACILITY,Building,Kitwe District,Copperbelt Province
GQXFPxo0LYO,Buchi Small Chest Urban Health Centre,Location/b2Cgyi4BuiO,HEALTH_FACILITY,Building,Kitwe District,Copperbelt Province
d3x9V38noNX,Bulangililo Urban Health Centre,Location/b2Cgyi4BuiO,HEALTH_FACILITY,Building,Kitwe District,Copperbelt Province
oY8jOt2QpLk,Carewell Medical Centre,Location/b2Cgyi4BuiO,HEALTH_FACILITY,Building,Kitwe District,Copperbelt Province
IGHKzZFvSQS,CBU Urban Health Centre,Location/b2Cgyi4BuiO,HEALTH_FACILITY,Building,Kitwe District,Copperbelt Province
YmUgwgE4wwg,Chamboli GRZ Urban Health Centre,Location/b2Cgyi4BuiO,HEALTH_FACILITY,Building,Kitwe District,Copperbelt Province
UnefcR0XAJV,Chamboli J (Mopani) Urban Health Centre,Location/b2Cgyi4BuiO,HEALTH_FACILITY,Building,Kitwe District,Copperbelt Province
ifnpkDlb6Fo,Chavuma Urban Health Centre,Location/b2Cgyi4BuiO,HEALTH_FACILITY,Building,Kitwe District,Copperbelt Province
Tg6OVf9WBYg,Chilobwe Rural Health Centre,Location/b2Cgyi4BuiO,HEALTH_FACILITY,Building,Kitwe District,Copperbelt Province
